,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
249,PAST SALE,April-1-2005,Multi-Family (2-4 Unit),553 54TH St,West New York,NJ,7093,342500.0,4.0,2.0,West New York,69.0,69.0,69.0,5969.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/West-New-York/553-54th-St-07093/home/36638665,HCMLS,408441,Y,Y,40.785596,-74.0211209
250,MLS Listing,69,Single Family Residential,767 Georgia Ave,E. New York,NY,11207,300000.0,4.0,1.0,E. New York,1595.0,2000.0,1920.0,83.0,188.0,69.0,Active,69,69,http://www.redfin.com/NY/Brooklyn/767-Georgia-Ave-11207/home/40767290,OneKey,3312490,Y,Y,40.6581994,-73.8923146
251,MLS Listing,69,Multi-Family (2-4 Unit),153 Devon St,Kearny,NJ,7032,549900.0,5.0,2.0,Kearny,69.0,1999.0,69.0,84.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Kearny/153-Devon-St-07032/home/36591580,NJMLS,21018321,Y,Y,40.7568167,-74.152003
252,PAST SALE,September-7-2018,Condo/Co-op,35 66TH St Unit L1,West New York,NJ,7093,147000.0,2.0,1.0,West New York,650.0,69.0,69.0,1062.0,226.0,240.0,Sold,69,69,http://www.redfin.com/NJ/West-New-York/35-66th-St-07093/unit-L1/home/102812921,HCMLS,180012118,Y,Y,40.7893558,-74.004053
253,MLS Listing,69,Multi-Family (2-4 Unit),593 59TH St,West New York,NJ,7093,588000.0,8.0,4.0,West New York,69.0,69.0,69.0,90.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/West-New-York/593-59th-St-07093/home/36639066,HCMLS,210010906,Y,Y,40.7897812,-74.0201201
254,PAST SALE,69,Multi-Family (2-4 Unit),441 S 16th St #3,Newark,NJ,7103,69.0,69.0,69.0,69,69.0,69.0,69.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/441-S-16th-St-07103/unit-3/home/175101058,69,69,Y,Y,40.7409313,-74.2064912
255,MLS Listing,69,Multi-Family (2-4 Unit),79 Stevens Ave #2,Jersey City,NJ,07305-3013,495000.0,6.0,2.0,Jersey City,2100.0,3049.0,69.0,90.0,236.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/79-Stevens-Ave-07305/unit-2/home/175095528,GSMLS,3710350,Y,Y,40.7012049,-74.0878972
256,PAST SALE,May-27-2010,Multi-Family (2-4 Unit),56 STEVENS Ave,JERSEY CITY,NJ,07305-3012,186000.0,8.0,5.0,Jersey City (Greenville),69.0,69.0,69.0,4087.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Jersey-City/56-Stevens-Ave-07305/home/36531761,HCMLS,90014596,Y,Y,40.7008709,-74.0866201
257,MLS Listing,69,Multi-Family (2-4 Unit),216 69th St,Guttenberg,NJ,7093,599000.0,10.0,3.0,Guttenberg,69.0,2500.0,69.0,154.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Guttenberg/216-69th-St-07093/home/36481900,NJMLS,21007279,Y,Y,40.7934859,-74.0065894
258,MLS Listing,69,Multi-Family (2-4 Unit),332 VIRGINIA Ave,JERSEY CITY,NJ,07304-1449,675000.0,7.0,2.0,Jersey City (West Bergen),69.0,69.0,69.0,105.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/332-Virginia-Ave-07304/home/36550233,HCMLS,210009448,Y,Y,40.7183375,-74.0879276
259,PAST SALE,July-13-2021,Multi-Family (2-4 Unit),274 Belgrove Dr,Kearny,NJ,7032,645000.0,6.0,2.0,Kearny,69.0,3498.0,69.0,22.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Kearny/274-Belgrove-Dr-07032/home/36581470,NJMLS,21016885,Y,Y,40.7614246,-74.1553976
260,PAST SALE,69,Single Family Residential,664 John F. Kennedy Blvd,Bayonne,NJ,7002,69.0,69.0,69.0,69,69.0,69.0,69.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Bayonne/664-John-F-Kennedy-Blvd-07002/home/59100144,69,69,Y,Y,40.6682684,-74.1207615
261,PAST SALE,July-2-2021,Multi-Family (2-4 Unit),262 N 6th St,Newark,NJ,7107,405000.0,4.0,3.0,Newark,69.0,2500.0,69.0,33.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/262-N-6th-St-07107/home/36262905,NJMLS,21015758,Y,Y,40.75774,-74.187744
262,MLS Listing,69,Multi-Family (2-4 Unit),664-666 Irvine Turner Blvd,Newark,NJ,7112,275000.0,5.0,2.0,Newark,69.0,5001.0,69.0,98.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/664-Irvine-Turner-Blvd-07112/home/36282202,NJMLS,21015975,Y,Y,40.7110202,-74.1996838
263,MLS Listing,69,Multi-Family (2-4 Unit),834 S 19th St,Newark,NJ,7108,515000.0,6.0,4.5,Newark,69.0,2500.0,69.0,159.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/834-S-19th-St-07108/home/165628971,NJMLS,21006579,Y,Y,40.727275,-74.2141369
264,PAST SALE,69,Single Family Residential,323 Myrtle Ave,Irvington,NJ,7111,59000.0,69.0,69.0,69,2400.0,4757.0,1926.0,69.0,25.0,69.0,69,69,69,http://www.redfin.com/NJ/Irvington/323-Myrtle-Ave-07111/home/36169690,69,69,Y,Y,40.736539,-74.22065
265,PAST SALE,July-20-2021,Multi-Family (2-4 Unit),136 72ND St,North Bergen,NJ,7047,625000.0,6.0,2.5,North Bergen,69.0,69.0,69.0,15.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/North-Bergen/136-72nd-St-07047/home/36600099,HCMLS,210010129,Y,Y,40.7946266,-74.0036857
266,PAST SALE,August-2-2021,Multi-Family (2-4 Unit),190 DWIGHT St,JERSEY CITY,NJ,7305,625000.0,7.0,3.5,Jersey City (Greenville),69.0,69.0,69.0,2.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Jersey-City/190-Dwight-St-07305/home/36530555,HCMLS,210009912,Y,Y,40.7047526,-74.0851797
267,PAST SALE,November-6-2019,Multi-Family (2-4 Unit),199 GRANT Ave,JERSEY CITY,NJ,7305,500000.0,10.0,3.0,Jersey City (West Bergen),69.0,69.0,69.0,637.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Jersey-City/199-Grant-Ave-07305/home/36550601,HCMLS,190017148,Y,Y,40.711703,-74.0853011
268,MLS Listing,69,Multi-Family (2-4 Unit),718 N 5th St,Harrison,NJ,7029,450000.0,5.0,2.0,Harrison,69.0,2500.0,69.0,100.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Harrison/718-N-5th-St-07029/home/36486403,NJMLS,21015541,Y,Y,40.7531577,-74.1545195
269,MLS Listing,69,Multi-Family (2-4 Unit),730 31st St,Union City,NJ,7087,599000.0,5.0,4.0,Union City,69.0,2601.0,69.0,100.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Union-City/730-31st-St-07087/home/36619330,NJMLS,21015426,Y,Y,40.7731968,-74.0324221
270,MLS Listing,69,Multi-Family (2-4 Unit),409 S 7th St,Newark City,NJ,07103-2015,269999.0,5.0,2.0,Newark City,69.0,3920.0,1999.0,100.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/409-S-7th-St-07103/home/36235547,GSMLS,3707545,Y,Y,40.7344572,-74.2002543
271,PAST SALE,July-27-2021,Multi-Family (2-4 Unit),287 Leslie St,Newark City,NJ,07112-1327,480000.0,69.0,69.0,Newark City,69.0,3484.0,1925.0,8.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/287-Leslie-St-07112/home/36281999,GSMLS,3706919,Y,Y,40.7141127,-74.2202941
272,MLS Listing,69,Multi-Family (2-4 Unit),6809 Adams St,Guttenberg,NJ,7093,549000.0,6.0,3.0,Guttenberg,69.0,2500.0,69.0,102.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Guttenberg/6809-Adams-St-07093/home/36480998,NJMLS,21015324,Y,Y,40.7966982,-74.0149673
273,MLS Listing,69,Multi-Family (2-4 Unit),14 Speedway Ave,Newark,NJ,7106,449900.0,8.0,3.0,Newark,69.0,3380.0,69.0,103.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/14-Speedway-Ave-07106/home/36292795,NJMLS,21015258,Y,Y,40.7440696,-74.2129113
274,PAST SALE,June-30-2021,Multi-Family (2-4 Unit),609 Franklin St,Elizabeth,NJ,7206,305000.0,5.0,2.0,Elizabeth,69.0,69.0,69.0,35.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Elizabeth/609-Franklin-St-07206/home/37864767,NJMLS,21015067,Y,Y,40.6572687,-74.1984199
275,MLS Listing,69,Multi-Family (2-4 Unit),519 27TH St,Union City,NJ,7087,618000.0,6.0,2.0,Union City,69.0,69.0,69.0,29.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Union-City/519-27th-St-07087/home/36619469,HCMLS,210016131,Y,Y,40.7696382,-74.0321582
276,PAST SALE,69,Single Family Residential,316 Lembeck Ave,Jersey City,NJ,7305,20000.0,69.0,69.0,69,1440.0,2056.0,1924.0,69.0,14.0,69.0,69,69,69,http://www.redfin.com/NJ/Jersey-City/316-Lembeck-Ave-07305/home/36525789,69,69,Y,Y,40.7006273,-74.0979808
277,PAST SALE,July-2-2021,Multi-Family (2-4 Unit),640 Elm St,Kearny,NJ,7032,649900.0,7.0,3.0,Kearny,69.0,3951.0,69.0,33.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Kearny/640-Elm-St-07032/home/36586309,NJMLS,21014692,Y,Y,40.7745079,-74.1358553
278,PAST SALE,69,Single Family Residential,1116 23rd St,North Bergen,NJ,7047,37000.0,69.0,69.0,69,3029.0,2461.0,69.0,69.0,12.0,69.0,69,69,69,http://www.redfin.com/NJ/North-Bergen/1116-23rd-St-07047/home/36595156,69,69,Y,Y,40.7702608,-74.0394908
279,PAST SALE,69,Single Family Residential,1311 28th St,North Bergen,NJ,7047,115000.0,69.0,69.0,69,1996.0,2052.0,1916.0,69.0,58.0,69.0,69,69,69,http://www.redfin.com/NJ/North-Bergen/1311-28th-St-07047/home/36595061,69,69,Y,Y,40.7732617,-74.0375171
280,PAST SALE,July-20-2021,Multi-Family (2-4 Unit),115 CLARKE Ave,JERSEY CITY,NJ,7304,450000.0,5.0,2.5,Jersey City (West Bergen),69.0,69.0,69.0,15.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Jersey-City/115-Clarke-Ave-07304/home/36550530,HCMLS,210003235,Y,Y,40.717948,-74.091224
281,MLS Listing,69,Multi-Family (2-4 Unit),90 Vincent St,Newark,NJ,7105,550000.0,6.0,5.0,Newark,69.0,1773.0,69.0,239.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/90-Vincent-St-07105/home/36269218,NJMLS,20050672,Y,Y,40.729392,-74.1362338
282,PAST SALE,69,Single Family Residential,264 Chadwick Ave,Newark,NJ,7108,69.0,69.0,69.0,69,2573.0,2940.0,1907.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/264-Chadwick-Ave-07108/home/36274556,69,69,Y,Y,40.7168129,-74.2028492
283,MLS Listing,69,Multi-Family (2-4 Unit),36 Napoleon St,Newark City,NJ,07105-3114,435000.0,5.0,3.0,Ironbound,2500.0,1306.0,1900.0,15.0,174.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/36-Napoleon-St-07105/home/36254635,GSMLS,3728619,Y,Y,40.7224988,-74.1554434
284,PAST SALE,69,Single Family Residential,518 25th St,Union City,NJ,7087,405000.0,69.0,69.0,69,69.0,701.0,2005.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Union-City/518-25th-St-07087/home/36409724,69,69,Y,Y,40.7686437,-74.0329245
285,PAST SALE,69,Condo/Co-op,94 Pearsall Ave Unit 3F,Jersey City,NJ,7305,69.0,69.0,69.0,69,69.0,69.0,69.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Jersey-City/94-Pearsall-Ave-07305/unit-3F/home/168644794,69,69,Y,Y,40.693245,-74.0924974
286,PAST SALE,April-24-2014,Condo/Co-op,66 ROMAINE Ave #16,JERSEY CITY,NJ,7306,156000.0,2.0,1.0,Jersey City (Journal Square),950.0,69.0,69.0,2659.0,164.0,284.0,Sold,69,69,http://www.redfin.com/NJ/Jersey-City/66-Romaine-Ave-07306/unit-16/home/36564076,HCMLS,140002353,Y,Y,40.7322022,-74.069391
287,MLS Listing,69,Condo/Co-op,1614 Summit Ave #15,Union City,NJ,7087,235000.0,3.0,1.0,Union City,826.0,69.0,69.0,117.0,285.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Union-City/1614-Summit-Ave-07087/unit-15/home/36616909,NJMLS,21013078,Y,Y,40.7643383,-74.0394272
288,PAST SALE,June-4-2021,Multi-Family (2-4 Unit),715 FOREST St,Kearny,NJ,7032,530000.0,5.0,3.0,Kearny,69.0,69.0,69.0,61.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Kearny/715-Forest-St-07032/home/36585222,HCMLS,210008362,Y,Y,40.776738,-74.133045
289,PAST SALE,69,Multi-Family (2-4 Unit),249 S 8th St,Newark,NJ,7103,69.0,69.0,69.0,69,69.0,69.0,69.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/249-S-8th-St-07103/home/174971085,69,69,Y,Y,40.7416737,-74.1982774
290,PAST SALE,July-12-2021,Condo/Co-op,2608 KENNEDY Blvd #4,Union City,NJ,7087,260000.0,3.0,1.0,Union City,1050.0,69.0,69.0,23.0,248.0,325.0,Sold,69,69,http://www.redfin.com/NJ/Union-City/2608-John-F-Kennedy-Blvd-07087/unit-4/home/36430810,HCMLS,210009199,Y,Y,40.7713803,-74.0359759
291,PAST SALE,June-29-2021,Multi-Family (2-4 Unit),159 Sherman Ave #2,Newark City,NJ,07114-1734,515000.0,69.0,69.0,Newark City,69.0,2613.0,2008.0,36.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/159-Sherman-Ave-07114/unit-2/home/174937925,GSMLS,3704682,Y,Y,40.7197998,-74.1874588
292,PAST SALE,69,Multi-Family (2-4 Unit),223 S 9th St #2,Newark,NJ,7103,69.0,69.0,69.0,69,69.0,69.0,69.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/223-S-9th-St-07103/unit-2/home/174957379,69,69,Y,Y,40.7439355,-74.1981447
293,MLS Listing,69,Multi-Family (2-4 Unit),51 RUTGERS Ave,JERSEY CITY,NJ,7305,579900.0,7.0,5.0,Jersey City (Greenville),69.0,69.0,69.0,110.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/51-Rutgers-Ave-07305/home/36419551,HCMLS,210009110,Y,Y,40.6992847,-74.0899026
294,PAST SALE,69,Single Family Residential,5 Elm St,West Orange,NJ,7052,500000.0,69.0,69.0,69,2208.0,1176.0,1892.0,69.0,226.0,69.0,69,69,69,http://www.redfin.com/NJ/West-Orange/5-Elm-St-07052/home/36251761,69,69,Y,Y,40.730309,-74.171308
295,PAST SALE,July-23-2021,Multi-Family (2-4 Unit),162 S 11th St,Newark City,NJ,07107-1410,500000.0,69.0,69.0,Newark City,69.0,2613.0,1882.0,12.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/162-S-11th-St-07107/home/36258924,GSMLS,3705719,Y,Y,40.7486546,-74.1973651
296,PAST SALE,January-29-2018,Single Family Residential,646 Van Cortlandt Park Ave,Yonkers,NY,10705,500000.0,4.0,2.0,Yonkers,1900.0,5031.0,1922.0,135.0,263.0,69.0,Pending,69,69,http://www.redfin.com/NY/Yonkers/646-Van-Cortlandt-Park-Ave-10705/home/20000744,OneKey,H6103679,Y,Y,40.9105687,-73.8915452
297,PAST SALE,July-13-2021,Multi-Family (2-4 Unit),229 N 5th St,Newark,NJ,7107,470000.0,6.0,4.0,Newark,69.0,2500.0,69.0,22.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/229-N-5th-St-07107/home/36261316,NJMLS,21013987,Y,Y,40.7556999,-74.1872754
298,MLS Listing,69,Condo/Co-op,135 Van Wagenen Ave Unit G1,Jersey City,NJ,7306,249999.0,3.0,1.0,Jersey City,918.0,69.0,69.0,188.0,272.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Jersey-City/135-Van-Wagenen-Ave-07306/unit-G1/home/104203654,NJMLS,21003317,Y,Y,40.7351507,-74.0691815
299,MLS Listing,69,Multi-Family (2-4 Unit),48 Dukes St,Kearny,NJ,7032,425000.0,4.0,2.5,Kearny,69.0,2213.0,69.0,111.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Kearny/48-Dukes-St-07032/home/36592931,NJMLS,21013843,Y,Y,40.7541911,-74.1533792
300,MLS Listing,69,Multi-Family (2-4 Unit),267 W 6th Ave,Newark,NJ,7107,420000.0,7.0,3.5,Newark,69.0,2500.0,69.0,111.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/267-6th-Ave-W-07107/home/36261646,NJMLS,21013850,Y,Y,40.7573021,-74.1890641
301,PAST SALE,69,Single Family Residential,298 S 20th St,Newark,NJ,7103,85000.0,69.0,69.0,69,836.0,1681.0,1920.0,69.0,102.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/298-S-20th-St-07103/home/36258119,69,69,Y,Y,40.746845,-74.2073979
302,MLS Listing,69,Multi-Family (2-4 Unit),204 Chestnut St,Newark,NJ,7105,319900.0,4.0,2.0,Newark,69.0,1503.0,69.0,194.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/204-Chestnut-St-07105/home/36253209,NJMLS,21002568,Y,Y,40.7241084,-74.1669935
303,PAST SALE,July-16-2021,Single Family Residential,135 TERHUNE Ave,JERSEY CITY,NJ,7305,490000.0,4.0,2.5,Jersey City (Greenville),1240.0,69.0,69.0,19.0,395.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Jersey-City/135-Terhune-Ave-07305/home/36526210,HCMLS,210008388,Y,Y,40.7051511,-74.0965698
304,PAST SALE,May-27-2021,Multi-Family (2-4 Unit),179 Schuyler Ave,Newark,NJ,7112,297000.0,5.0,3.0,Newark,69.0,3842.0,69.0,69.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/179-Schuyler-Ave-07112/home/36284902,NJMLS,21004740,Y,Y,40.7121338,-74.213324
305,PAST SALE,June-18-2021,Single Family Residential,200 19TH St,Union City,NJ,7087,335000.0,3.0,3.5,Union City,69.0,69.0,69.0,47.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Union-City/200-19th-St-07087/home/59097889,HCMLS,210008666,Y,Y,40.7626912,-74.0310094
306,PAST SALE,May-28-2021,Multi-Family (2-4 Unit),706 OCEAN Ave,JERSEY CITY,NJ,7305,675000.0,8.0,5.0,Jersey City (Greenville),69.0,69.0,69.0,68.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Jersey-City/706-Ocean-Ave-07305/home/36575947,HCMLS,210008546,Y,Y,40.7102173,-74.0758398
307,PAST SALE,July-30-2021,Multi-Family (2-4 Unit),101 E 27TH St,Bayonne,NJ,7002,515000.0,6.0,2.0,Bayonne,69.0,69.0,69.0,5.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Bayonne/101-E-27th-St-07002/home/36479387,HCMLS,210008222,Y,Y,40.6650117,-74.1099794
308,PAST SALE,May-19-2004,Single Family Residential,11 Adler Pl E,E. New York,NY,11208,499000.0,4.0,2.0,E. New York,69.0,1586.0,1920.0,116.0,69.0,69.0,Pending,69,69,http://www.redfin.com/NY/Brooklyn/11-Adler-Pl-11208/home/40762974,OneKey,3302244,Y,Y,40.6850415,-73.8721411
309,MLS Listing,69,Multi-Family (2-4 Unit),34-36 N 6th St,Newark,NJ,7107,499000.0,7.0,3.0,Newark,69.0,5001.0,69.0,183.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/34-N-6th-St-07107/home/36259731,NJMLS,21003786,Y,Y,40.7496768,-74.1923699
310,PAST SALE,August-2-2021,Multi-Family (2-4 Unit),1209 86th St,North Bergen,NJ,7047,480000.0,4.0,2.0,North Bergen,69.0,2500.0,69.0,2.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/North-Bergen/1209-86th-St-07047/home/36601652,NJMLS,21012940,Y,Y,40.808768,-74.009472
311,MLS Listing,69,Multi-Family (2-4 Unit),267 6th Ave W #2,Newark City,NJ,07107-1734,420000.0,7.0,3.5,Newark City,69.0,2613.0,1883.0,118.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Newark/267-6th-Ave-W-07107/unit-2/home/174906138,GSMLS,3703656,Y,Y,40.7573021,-74.1890641
312,MLS Listing,69,Multi-Family (2-4 Unit),253 LEXINGTON Ave,JERSEY CITY,NJ,7304,550000.0,6.0,3.0,Jersey City (West Bergen),69.0,69.0,69.0,15.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Jersey-City/253-Lexington-Ave-07304/home/36546922,HCMLS,210017385,Y,Y,40.721789,-74.087986
313,PAST SALE,July-21-2021,Multi-Family (2-4 Unit),59 Cutler St,Newark City,NJ,07104-2563,291500.0,69.0,69.0,Newark City,69.0,1742.0,1890.0,14.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/59-Cutler-St-07104/home/36238059,GSMLS,3693307,Y,Y,40.7533742,-74.1754308
314,PAST SALE,69,Single Family Residential,64 Vincent St,Newark,NJ,7105,28000.0,69.0,69.0,69,1712.0,1773.0,1900.0,69.0,16.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/64-Vincent-St-07105/home/36269230,69,69,Y,Y,40.7302065,-74.1368073
315,PAST SALE,69,Single Family Residential,27 Rowland St,Newark,NJ,7104,29000.0,69.0,69.0,69,2376.0,1538.0,1900.0,69.0,12.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/27-Rowland-St-07104/home/36238776,69,69,Y,Y,40.754905,-74.171406
316,PAST SALE,June-11-2021,Multi-Family (2-4 Unit),38 Wakeman Ave,Newark,NJ,7104,470000.0,4.0,4.0,Newark,69.0,3685.0,69.0,54.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/38-Wakeman-Ave-07104/home/36241387,NJMLS,21010213,Y,Y,40.7630656,-74.1687456
317,PAST SALE,April-23-2007,Multi-Family (2-4 Unit),425 Irvine Turner Blvd,Newark,NJ,7108,339900.0,69.0,69.0,69,69.0,3049.0,1907.0,134.0,69.0,2.0,Pending,69,69,http://www.redfin.com/NJ/Newark/425-Irvine-Turner-Blvd-07108/home/36274381,MOMLS,22108608,Y,Y,40.7192481,-74.1943816
318,MLS Listing,69,Multi-Family (2-4 Unit),191 Hillside Ter,Irvington,NJ,7111,320000.0,6.0,3.0,Irvington,69.0,6800.0,69.0,133.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Irvington/191-Hillside-Ter-07111/home/36167733,NJMLS,21010500,Y,Y,40.7297104,-74.2384519
319,MLS Listing,69,Multi-Family (2-4 Unit),146 Garside St,Newark,NJ,7104,485000.0,11.0,4.0,Newark,69.0,2500.0,69.0,128.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/Newark/146-Garside-St-07104/home/36238837,NJMLS,21011145,Y,Y,40.756417,-74.1753046
320,PAST SALE,June-28-2021,Multi-Family (2-4 Unit),152 Weequahic Ave,Newark City,NJ,07112-2033,480000.0,69.0,69.0,Newark City,69.0,4356.0,69.0,37.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/152-Weequahic-Ave-07112/home/36288716,GSMLS,3702249,Y,Y,40.7082613,-74.2127149
321,MLS Listing,69,Multi-Family (2-4 Unit),107-22 170th St,Jamaica,NY,11433,524700.0,6.0,4.0,Jamaica,5360.0,5360.0,1930.0,210.0,98.0,69.0,Active,69,69,http://www.redfin.com/NY/Jamaica/107-22-170th-St-11433/home/20760041,OneKey,3278894,Y,Y,40.6992515,-73.7867998
322,PAST SALE,69,Single Family Residential,305 S 7th St,Newark,NJ,7103,69.0,69.0,69.0,69,1995.0,2326.0,1900.0,69.0,69.0,69.0,69,69,69,http://www.redfin.com/NJ/Newark/305-S-7th-St-07103/home/36235675,69,69,Y,Y,40.7382181,-74.198695
323,MLS Listing,69,Multi-Family (2-4 Unit),119 AVENUE C,Bayonne,NJ,7002,449900.0,6.0,2.5,Bayonne,69.0,69.0,69.0,34.0,69.0,69.0,Active,69,69,http://www.redfin.com/NJ/Bayonne/119-Avenue-C-07002/home/167142049,HCMLS,210015833,Y,Y,40.6502255,-74.1305015
324,PAST SALE,May-28-2021,Townhouse,1816 E Wishart St,Philadelphia,PA,19134,75000.0,3.0,1.0,PHILA (NORTH),1096.0,798.0,1920.0,68.0,68.0,69.0,Sold,69,69,http://www.redfin.com/PA/Philadelphia/1816-E-Wishart-St-19134/home/38697179,BRIGHT MLS,PAPH997842,Y,Y,39.9956246,-75.1137063
325,PAST SALE,June-10-2021,Multi-Family (2-4 Unit),80 Cutler St,Newark,NJ,7104,515000.0,6.0,5.0,Newark,69.0,3202.0,69.0,55.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/80-Cutler-St-07104/home/36374773,NJMLS,20048643,Y,Y,40.7540935,-74.175534
326,PAST SALE,69,Single Family Residential,159 Virginia Ave Unit 159A,Jersey City,NJ,7304,277500.0,69.0,69.0,69,2865.0,2492.0,69.0,69.0,97.0,69.0,69,69,69,http://www.redfin.com/NJ/Jersey-City/159-Virginia-Ave-07304/unit-159A/home/36552281,69,69,Y,Y,40.7142229,-74.081535
327,MLS Listing,69,Multi-Family (2-4 Unit),173-11 110th Ave,Jamaica,NY,11433,453200.0,6.0,4.0,Jamaica,2168.0,4802.0,2005.0,124.0,209.0,69.0,Active,69,69,http://www.redfin.com/NY/Jamaica/173-11-Brinkerhoff-Ave-11433/home/20645854,OneKey,3299867,Y,Y,40.697176,-73.780368
328,MLS Listing,69,Multi-Family (2-4 Unit),19 Reynolds Ave,Harrison,NJ,7029,425000.0,6.0,3.0,Harrison,69.0,2374.0,69.0,126.0,69.0,69.0,Contingent,69,69,http://www.redfin.com/NJ/East-Newark/19-Reynolds-Ave-07029/home/36483685,NJMLS,21011529,Y,Y,40.7482444,-74.1636851
329,PAST SALE,July-9-2021,Multi-Family (2-4 Unit),309 Rose St,Newark City,NJ,07108-1616,250000.0,69.0,69.0,Newark City,69.0,2178.0,1925.0,26.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Newark/309-Rose-St-07108/home/36272154,GSMLS,3700959,Y,Y,40.7304793,-74.2003345
330,PAST SALE,January-5-2004,Multi-Family (2-4 Unit),35 EXETER Rd,JERSEY CITY,NJ,69,295000.0,4.0,2.5,Jersey City (West Bergen),69.0,69.0,69.0,6421.0,69.0,69.0,Sold,69,69,http://www.redfin.com/NJ/Jersey-City/35-Exeter-Rd-07305/home/36525220,HCMLS,307935,Y,Y,40.6983564,-74.1034755
